videoID,url,timestamp,caption,matching_score,desirable_filtering,shot_boundary_detection,timestamp_raw
h_2DBaTJr7c_tail,https://www.youtube.com/watch?v=h_2DBaTJr7c,"[['0:00:48.820', '0:00:54.020']]","['A man is holding a bunch of green onions that he has regrown from a cutting, and he is demonstrating how to do it.']",[0.4755859375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
hdwE3WiGueE_head,https://www.youtube.com/watch?v=hdwE3WiGueE,"[['0:00:06.000', '0:00:11.200']]",['A photographer is setting up his equipment in a studio and demonstrating how to use it.'],[0.462890625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
hdwE3WiGueE_tail,https://www.youtube.com/watch?v=hdwE3WiGueE,"[['0:00:48.800', '0:00:54.000']]",['A photographer is setting up his equipment in a studio and demonstrating how to use it.'],[0.462890625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
heFiKxpiO-c_head,https://www.youtube.com/watch?v=heFiKxpiO-c,"[['0:00:11.000', '0:00:16.200']]",['It is a video tutorial on how to create a 5-minute smoky eye makeup look using a gel liner and some shades from a palette.'],[0.447021484375],['desirable'],"[[['0:00:00.000', '0:00:47.958']]]","[['0:00:11.000', '0:00:16.200']]"
heFiKxpiO-c_tail,https://www.youtube.com/watch?v=heFiKxpiO-c,"[['0:00:53.800', '0:00:59.000']]",['It is a video tutorial on how to create a 5-minute smoky eye makeup look using a gel liner and some shades from a palette.'],[0.447021484375],['desirable'],"[[['0:00:00.000', '0:00:47.958']]]","[['0:00:53.800', '0:00:59.000']]"
hgwVGVIkucs_head,https://www.youtube.com/watch?v=hgwVGVIkucs,"[['0:00:02.235', '0:00:07.435']]",['Two women in a tv studio talking about treatments and tips for rosacea.'],[0.46484375],['desirable'],"[[['0:00:00.000', '0:00:15.415'], ['0:00:15.448', '0:00:18.184']]]","[['0:00:02.235', '0:00:07.435']]"
hgwVGVIkucs_tail,https://www.youtube.com/watch?v=hgwVGVIkucs,"[['0:00:15.220', '0:00:20.420']]",['Two women in a tv studio talking about treatments and tips for rosacea.'],[0.46484375],['desirable'],"[[['0:00:00.000', '0:00:15.415'], ['0:00:15.448', '0:00:18.184']]]","[['0:00:15.220', '0:00:20.420']]"
hkeMJFMn5ZQ_head,https://www.youtube.com/watch?v=hkeMJFMn5ZQ,"[['0:00:03.496', '0:00:08.696']]","['A man is sitting at a table with a rope in front of him, he is demonstrating how to tie a knot using the rope.']",[0.45068359375],['desirable'],"[[['0:00:00.000', '0:00:09.529'], ['0:00:09.567', '0:00:28.126']]]","[['0:00:03.496', '0:00:08.696']]"
hkeMJFMn5ZQ_tail,https://www.youtube.com/watch?v=hkeMJFMn5ZQ,"[['0:00:26.461', '0:00:31.661']]","['A man is sitting at a table with a rope in front of him, he is demonstrating how to tie a knot using the rope.']",[0.45068359375],['desirable'],"[[['0:00:00.000', '0:00:09.529'], ['0:00:09.567', '0:00:28.126']]]","[['0:00:26.461', '0:00:31.661']]"
hoOD5e-1JFo_head,https://www.youtube.com/watch?v=hoOD5e-1JFo,"[['0:00:05.972', '0:00:11.172']]",['It is a video tutorial on how to crochet a star garland using a 4mm crochet hook.'],[0.436767578125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
hoOD5e-1JFo_tail,https://www.youtube.com/watch?v=hoOD5e-1JFo,"[['0:00:48.820', '0:00:54.020']]",['It is a video tutorial on how to crochet a star garland using a 4mm crochet hook.'],[0.436767578125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
hoyhPZDp3dE_head,https://www.youtube.com/watch?v=hoyhPZDp3dE,"[['0:00:04.120', '0:00:09.320']]","['It is a man standing in front of a white background with the oxford online english logo on it, he is wearing a grey hoodie and jeans, he is talking about how to talk about your free time and hobbies in english.']",[0.48828125],['desirable'],"[[['0:00:00.000', '0:00:33.040']]]","[['0:00:04.120', '0:00:09.320']]"
hoyhPZDp3dE_tail,https://www.youtube.com/watch?v=hoyhPZDp3dE,"[['0:00:32.000', '0:00:37.200']]","['It is a man standing in front of a white background with the oxford online english logo on it, he is wearing a grey hoodie and jeans, he is talking about how to talk about your free time and hobbies in english.']",[0.48828125],['desirable'],"[[['0:00:00.000', '0:00:33.040']]]","[['0:00:32.000', '0:00:37.200']]"
hpHfSzH7vLY_head,https://www.youtube.com/watch?v=hpHfSzH7vLY,"[['0:00:06.000', '0:00:11.200']]","['A group of people are practicing jiu-jitsu techniques on a mat, with one person demonstrating how to stay on their knee to prevent others from stepping on it.']",[0.477294921875],['desirable'],"[[['0:00:00.000', '0:00:47.980']]]","[['0:00:06.000', '0:00:11.200']]"
hpHfSzH7vLY_tail,https://www.youtube.com/watch?v=hpHfSzH7vLY,"[['0:00:48.800', '0:00:54.000']]","['A group of people are practicing jiu-jitsu techniques on a mat, with one person demonstrating how to stay on their knee to prevent others from stepping on it.']",[0.477294921875],['desirable'],"[[['0:00:00.000', '0:00:47.980']]]","[['0:00:48.800', '0:00:54.000']]"
hv3vXLhzaJI_head,https://www.youtube.com/watch?v=hv3vXLhzaJI,"[['0:00:05.964', '0:00:11.164']]",['A woman is demonstrating how to groom a scottish terrier.'],[0.446533203125],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:05.964', '0:00:11.164']]"
hv3vXLhzaJI_tail,https://www.youtube.com/watch?v=hv3vXLhzaJI,"[['0:00:48.812', '0:00:54.012']]",['A woman is demonstrating how to groom a scottish terrier.'],[0.446533203125],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:48.812', '0:00:54.012']]"
i2V5gDbIhGs_head,https://www.youtube.com/watch?v=i2V5gDbIhGs,"[['0:00:05.972', '0:00:11.172']]",['A man is demonstrating how to clean a toilet.'],[0.434326171875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
i2V5gDbIhGs_tail,https://www.youtube.com/watch?v=i2V5gDbIhGs,"[['0:00:48.820', '0:00:54.020']]",['A man is demonstrating how to clean a toilet.'],[0.434326171875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
iGFsY0i7dKo_head,https://www.youtube.com/watch?v=iGFsY0i7dKo,"[['0:00:21.000', '0:00:26.200']]",['A man is sitting at a table with tools and he explains how to use them.'],[0.46044921875],['desirable'],"[[['0:00:00.000', '0:00:14.733'], ['0:00:14.800', '0:00:19.833'], ['0:00:19.866', '0:00:23.000'], ['0:00:23.066', '0:00:40.433'], ['0:00:40.466', '0:00:43.100'], ['0:00:43.166', '0:00:47.966']]]","[['0:00:21.000', '0:00:26.200']]"
iGFsY0i7dKo_tail,https://www.youtube.com/watch?v=iGFsY0i7dKo,"[['0:01:03.800', '0:01:09.000']]",['A man is sitting at a table with tools and he explains how to use them.'],[0.46044921875],['desirable'],"[[['0:00:00.000', '0:00:14.733'], ['0:00:14.800', '0:00:19.833'], ['0:00:19.866', '0:00:23.000'], ['0:00:23.066', '0:00:40.433'], ['0:00:40.466', '0:00:43.100'], ['0:00:43.166', '0:00:47.966']]]","[['0:01:03.800', '0:01:09.000']]"
iHSL9boM9As_head,https://www.youtube.com/watch?v=iHSL9boM9As,"[['0:00:02.168', '0:00:07.368']]",['A man is sitting in front of a shelf filled with shoes and talking about his tips for starting out in crypto.'],[0.47802734375],['desirable'],"[[['0:00:00.000', '0:00:17.584']]]","[['0:00:02.168', '0:00:07.368']]"
iHSL9boM9As_tail,https://www.youtube.com/watch?v=iHSL9boM9As,"[['0:00:14.553', '0:00:19.753']]",['A man is sitting in front of a shelf filled with shoes and talking about his tips for starting out in crypto.'],[0.47802734375],['desirable'],"[[['0:00:00.000', '0:00:17.584']]]","[['0:00:14.553', '0:00:19.753']]"
iL2OP-e_trU_head,https://www.youtube.com/watch?v=iL2OP-e_trU,"[['0:00:05.972', '0:00:11.172']]","['A person is explaining how to divide polynomials using two techniques, long division and synthetic division.']",[0.4541015625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
iL2OP-e_trU_tail,https://www.youtube.com/watch?v=iL2OP-e_trU,"[['0:00:48.820', '0:00:54.020']]","['A person is explaining how to divide polynomials using two techniques, long division and synthetic division.']",[0.4541015625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
iLeSW7AolLE_head,https://www.youtube.com/watch?v=iLeSW7AolLE,"[['0:00:06.000', '0:00:11.200']]",['A woman is sitting at a table in a craft store and demonstrating how to make a bracelet using ribbon.'],[0.4658203125],['desirable'],"[[['0:00:00.000', '0:00:47.965']]]","[['0:00:06.000', '0:00:11.200']]"
iLeSW7AolLE_tail,https://www.youtube.com/watch?v=iLeSW7AolLE,"[['0:00:48.800', '0:00:54.000']]",['A woman is sitting at a table in a craft store and demonstrating how to make a bracelet using ribbon.'],[0.4658203125],['desirable'],"[[['0:00:00.000', '0:00:47.965']]]","[['0:00:48.800', '0:00:54.000']]"
iMYHi5P0wzo_head,https://www.youtube.com/watch?v=iMYHi5P0wzo,"[['0:00:02.960', '0:00:08.160']]","[""The coronavirus has affected apple's stores in china, and the company is repeating steps learned in china to minimize the risk of transmission.""]",[0.433349609375],['desirable'],"[[['0:00:00.000', '0:00:04.120'], ['0:00:04.160', '0:00:08.640'], ['0:00:08.680', '0:00:13.600'], ['0:00:13.640', '0:00:17.320'], ['0:00:17.360', '0:00:22.120'], ['0:00:22.160', '0:00:23.760']]]","[['0:00:02.960', '0:00:08.160']]"
iMYHi5P0wzo_tail,https://www.youtube.com/watch?v=iMYHi5P0wzo,"[['0:00:21.560', '0:00:26.760']]","[""The coronavirus has affected apple's stores in china, and the company is repeating steps learned in china to minimize the risk of transmission.""]",[0.433349609375],['desirable'],"[[['0:00:00.000', '0:00:04.120'], ['0:00:04.160', '0:00:08.640'], ['0:00:08.680', '0:00:13.600'], ['0:00:13.640', '0:00:17.320'], ['0:00:17.360', '0:00:22.120'], ['0:00:22.160', '0:00:23.760']]]","[['0:00:21.560', '0:00:26.760']]"
iTaNSjK2es0_head,https://www.youtube.com/watch?v=iTaNSjK2es0,"[['0:00:06.000', '0:00:11.200']]",['A woman is standing in front of a large plant and demonstrating how to learn more about the plant by listening to it.'],[0.462158203125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
iTaNSjK2es0_tail,https://www.youtube.com/watch?v=iTaNSjK2es0,"[['0:00:48.800', '0:00:54.000']]",['A woman is standing in front of a large plant and demonstrating how to learn more about the plant by listening to it.'],[0.462158203125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
iWIc8Q9WNFM_head,https://www.youtube.com/watch?v=iWIc8Q9WNFM,"[['0:00:06.000', '0:00:11.200']]","['A person is using a portable, small, and pink-colored, the set includes a power supply, handle, nozzle, and different types of nozzles, the person is showing how to use it by connecting it to the handle, inserting the nozzle, and holding the button while twisting it.']",[0.45068359375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
iWIc8Q9WNFM_tail,https://www.youtube.com/watch?v=iWIc8Q9WNFM,"[['0:00:48.800', '0:00:54.000']]","['A person is using a portable, small, and pink-colored, the set includes a power supply, handle, nozzle, and different types of nozzles, the person is showing how to use it by connecting it to the handle, inserting the nozzle, and holding the button while twisting it.']",[0.45068359375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
iabWxTHeleU_head,https://www.youtube.com/watch?v=iabWxTHeleU,"[['0:00:05.964', '0:00:11.164']]","['A woman is demonstrating how to do leg swings to warm up her hips and legs in modern dance. she starts by standing with her feet turned out just a little bit and hips width apart. she then pushes her standing foot firmly into the ground and swings her swinging leg by pushing it into the ground and out, through, and up.']",[0.491455078125],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:05.964', '0:00:11.164']]"
iabWxTHeleU_tail,https://www.youtube.com/watch?v=iabWxTHeleU,"[['0:00:48.812', '0:00:54.012']]","['A woman is demonstrating how to do leg swings to warm up her hips and legs in modern dance. she starts by standing with her feet turned out just a little bit and hips width apart. she then pushes her standing foot firmly into the ground and swings her swinging leg by pushing it into the ground and out, through, and up.']",[0.491455078125],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:48.812', '0:00:54.012']]"
iauX0FKnm9k_head,https://www.youtube.com/watch?v=iauX0FKnm9k,"[['0:00:10.944', '0:00:16.144']]","['A woman is sitting at a table and demonstrating how to make slime using glue, borax, and food coloring.']",[0.4580078125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:10.944', '0:00:16.144']]"
iauX0FKnm9k_tail,https://www.youtube.com/watch?v=iauX0FKnm9k,"[['0:00:53.792', '0:00:58.992']]","['A woman is sitting at a table and demonstrating how to make slime using glue, borax, and food coloring.']",[0.4580078125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:53.792', '0:00:58.992']]"
iu849IznzF8_head,https://www.youtube.com/watch?v=iu849IznzF8,"[['0:00:10.427', '0:00:15.627']]",['The technician is repairing a refrigerator using a step-by-step guide.'],[0.451171875],['desirable'],"[[['0:00:00.000', '0:00:19.602'], ['0:00:19.686', '0:00:33.241'], ['0:00:33.283', '0:00:44.044']]]","[['0:00:10.427', '0:00:15.627']]"
iu849IznzF8_tail,https://www.youtube.com/watch?v=iu849IznzF8,"[['0:00:49.312', '0:00:54.512']]",['The technician is repairing a refrigerator using a step-by-step guide.'],[0.451171875],['desirable'],"[[['0:00:00.000', '0:00:19.602'], ['0:00:19.686', '0:00:33.241'], ['0:00:33.283', '0:00:44.044']]]","[['0:00:49.312', '0:00:54.512']]"
j4jZO-pcJbs_head,https://www.youtube.com/watch?v=j4jZO-pcJbs,"[['0:00:06.000', '0:00:11.200']]",['The person is folding an origami fox using a step-by-step guide.'],[0.468994140625],['desirable'],"[[['0:00:00.000', '0:00:48.000']]]","[['0:00:06.000', '0:00:11.200']]"
j4jZO-pcJbs_tail,https://www.youtube.com/watch?v=j4jZO-pcJbs,"[['0:00:48.800', '0:00:54.000']]",['The person is folding an origami fox using a step-by-step guide.'],[0.468994140625],['desirable'],"[[['0:00:00.000', '0:00:48.000']]]","[['0:00:48.800', '0:00:54.000']]"
jBzl_VzWy2A_head,https://www.youtube.com/watch?v=jBzl_VzWy2A,"[['0:00:05.972', '0:00:11.172']]",['A man in a suit is standing in front of a whiteboard and explaining how to solve ratio problems.'],[0.46533203125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
jBzl_VzWy2A_tail,https://www.youtube.com/watch?v=jBzl_VzWy2A,"[['0:00:48.820', '0:00:54.020']]",['A man in a suit is standing in front of a whiteboard and explaining how to solve ratio problems.'],[0.46533203125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
jDUuwLA9EMM_head,https://www.youtube.com/watch?v=jDUuwLA9EMM,"[['0:00:05.972', '0:00:11.172']]",['A man is sitting on a stability ball and demonstrating how to inflate it properly to maintain good posture.'],[0.47802734375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
jDUuwLA9EMM_tail,https://www.youtube.com/watch?v=jDUuwLA9EMM,"[['0:00:48.820', '0:00:54.020']]",['A man is sitting on a stability ball and demonstrating how to inflate it properly to maintain good posture.'],[0.47802734375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
jFRT3coBnOs_head,https://www.youtube.com/watch?v=jFRT3coBnOs,"[['0:00:05.972', '0:00:11.172']]",['A man in a white shirt and black tie is showing how to tie an oriental knot.'],[0.465576171875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
jFRT3coBnOs_tail,https://www.youtube.com/watch?v=jFRT3coBnOs,"[['0:00:48.820', '0:00:54.020']]",['A man in a white shirt and black tie is showing how to tie an oriental knot.'],[0.465576171875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
jFYR4XUhhfY_head,https://www.youtube.com/watch?v=jFYR4XUhhfY,"[['0:00:06.000', '0:00:11.200']]",['The person is using the samsung galaxy note 3 to demonstrate how to control the lock screen options.'],[0.429443359375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
jFYR4XUhhfY_tail,https://www.youtube.com/watch?v=jFYR4XUhhfY,"[['0:00:48.800', '0:00:54.000']]",['The person is using the samsung galaxy note 3 to demonstrate how to control the lock screen options.'],[0.429443359375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
jGL9J7thDcI_head,https://www.youtube.com/watch?v=jGL9J7thDcI,"[['0:00:12.033', '0:00:17.233']]",['A man is standing in front of a table with several gas canisters and explaining how to use them.'],[0.4765625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:12.033', '0:00:17.233']]"
jGL9J7thDcI_tail,https://www.youtube.com/watch?v=jGL9J7thDcI,"[['0:00:54.833', '0:01:00.033']]",['A man is standing in front of a table with several gas canisters and explaining how to use them.'],[0.4765625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:54.833', '0:01:00.033']]"
jQOX7Gwz69U_head,https://www.youtube.com/watch?v=jQOX7Gwz69U,"[['0:00:14.960', '0:00:20.160']]","['A man in an orange shirt is standing in front of a bunch of balloons and holding a coin. he explains how to win a coin toss every time by feeling the heads side of the coin, which is smoother than the tail side.']",[0.43359375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:14.960', '0:00:20.160']]"
jQOX7Gwz69U_tail,https://www.youtube.com/watch?v=jQOX7Gwz69U,"[['0:00:57.760', '0:01:02.960']]","['A man in an orange shirt is standing in front of a bunch of balloons and holding a coin. he explains how to win a coin toss every time by feeling the heads side of the coin, which is smoother than the tail side.']",[0.43359375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:57.760', '0:01:02.960']]"
jR05GgA5M0k_head,https://www.youtube.com/watch?v=jR05GgA5M0k,"[['0:00:26.000', '0:00:31.200']]",['A picture of a plant with instructions on how to grow it.'],[0.44091796875],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.958']]]","[['0:00:26.000', '0:00:31.200']]"
jR05GgA5M0k_tail,https://www.youtube.com/watch?v=jR05GgA5M0k,"[['0:01:08.800', '0:01:14.000']]",['A picture of a plant with instructions on how to grow it.'],[0.44091796875],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.958']]]","[['0:01:08.800', '0:01:14.000']]"
jSHryFEpvdA_head,https://www.youtube.com/watch?v=jSHryFEpvdA,"[['0:00:03.636', '0:00:08.836']]",['A man is holding a bottle of super glue and explaining how to use it.'],[0.470703125],['desirable'],"[[['0:00:00.000', '0:00:29.229']]]","[['0:00:03.636', '0:00:08.836']]"
jSHryFEpvdA_tail,https://www.youtube.com/watch?v=jSHryFEpvdA,"[['0:00:27.666', '0:00:32.866']]",['A man is holding a bottle of super glue and explaining how to use it.'],[0.470703125],['desirable'],"[[['0:00:00.000', '0:00:29.229']]]","[['0:00:27.666', '0:00:32.866']]"
jU8yaJSEAJg_head,https://www.youtube.com/watch?v=jU8yaJSEAJg,"[['0:00:05.972', '0:00:11.172']]",['A man is holding a watermelon and advising on how to select and store it.'],[0.456298828125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
jU8yaJSEAJg_tail,https://www.youtube.com/watch?v=jU8yaJSEAJg,"[['0:00:48.820', '0:00:54.020']]",['A man is holding a watermelon and advising on how to select and store it.'],[0.456298828125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
jUZFf610NAg_head,https://www.youtube.com/watch?v=jUZFf610NAg,"[['0:00:05.672', '0:00:10.872']]","[""A person is demonstrating how to open a locked musical instrument case with a 3-dial lock when you don't know the combination.""]",[0.4833984375],['desirable'],"[[['0:00:00.000', '0:00:45.578']]]","[['0:00:05.672', '0:00:10.872']]"
jUZFf610NAg_tail,https://www.youtube.com/watch?v=jUZFf610NAg,"[['0:00:46.051', '0:00:51.251']]","[""A person is demonstrating how to open a locked musical instrument case with a 3-dial lock when you don't know the combination.""]",[0.4833984375],['desirable'],"[[['0:00:00.000', '0:00:45.578']]]","[['0:00:46.051', '0:00:51.251']]"
j_Smcr2j6GI_head,https://www.youtube.com/watch?v=j_Smcr2j6GI,"[['0:00:06.000', '0:00:11.200']]",['The speaker is explaining how to calculate ketones using a whiteboard and markers.'],[0.449951171875],['desirable'],"[[['0:00:00.000', '0:00:47.965']]]","[['0:00:06.000', '0:00:11.200']]"
j_Smcr2j6GI_tail,https://www.youtube.com/watch?v=j_Smcr2j6GI,"[['0:00:48.800', '0:00:54.000']]",['The speaker is explaining how to calculate ketones using a whiteboard and markers.'],[0.449951171875],['desirable'],"[[['0:00:00.000', '0:00:47.965']]]","[['0:00:48.800', '0:00:54.000']]"
j_aXi0ozfwk_head,https://www.youtube.com/watch?v=j_aXi0ozfwk,"[['0:00:07.400', '0:00:12.600']]","[""A man is standing on a roof and demonstrating how to use a roofer's level.""]",[0.463134765625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:07.400', '0:00:12.600']]"
j_aXi0ozfwk_tail,https://www.youtube.com/watch?v=j_aXi0ozfwk,"[['0:00:50.200', '0:00:55.400']]","[""A man is standing on a roof and demonstrating how to use a roofer's level.""]",[0.463134765625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:50.200', '0:00:55.400']]"
jql6tNQsh00_head,https://www.youtube.com/watch?v=jql6tNQsh00,"[['0:00:05.989', '0:00:11.189']]",['A person is demonstrating how to prime a backpacking stove using white gas.'],[0.419921875],['desirable'],"[[['0:00:00.000', '0:00:47.997']]]","[['0:00:05.989', '0:00:11.189']]"
jql6tNQsh00_tail,https://www.youtube.com/watch?v=jql6tNQsh00,"[['0:00:48.803', '0:00:54.003']]",['A person is demonstrating how to prime a backpacking stove using white gas.'],[0.419921875],['desirable'],"[[['0:00:00.000', '0:00:47.997']]]","[['0:00:48.803', '0:00:54.003']]"
jr0E-kLwarA_head,https://www.youtube.com/watch?v=jr0E-kLwarA,"[['0:00:15.890', '0:00:21.090']]",['A man in a blue shirt is talking about how to keep the resin bed of a water softener in premium operating condition.'],[0.45263671875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:15.890', '0:00:21.090']]"
jr0E-kLwarA_tail,https://www.youtube.com/watch?v=jr0E-kLwarA,"[['0:00:58.738', '0:01:03.938']]",['A man in a blue shirt is talking about how to keep the resin bed of a water softener in premium operating condition.'],[0.45263671875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:58.738', '0:01:03.938']]"
k28R1FpnnFY_head,https://www.youtube.com/watch?v=k28R1FpnnFY,"[['0:00:06.473', '0:00:11.673']]",['Two boys are sitting in a room and one of them is showing the other how to make a knot using string.'],[0.463623046875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:06.473', '0:00:11.673']]"
k28R1FpnnFY_tail,https://www.youtube.com/watch?v=k28R1FpnnFY,"[['0:00:49.321', '0:00:54.521']]",['Two boys are sitting in a room and one of them is showing the other how to make a knot using string.'],[0.463623046875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:49.321', '0:00:54.521']]"
k2CKBjwbRu4_head,https://www.youtube.com/watch?v=k2CKBjwbRu4,"[['0:00:02.769', '0:00:07.969']]",['Two men are sitting in a news studio and discussing how to get rid of bed bugs.'],[0.452392578125],['desirable'],"[[['0:00:00.000', '0:00:06.339'], ['0:00:06.373', '0:00:09.275'], ['0:00:09.309', '0:00:17.183']]]","[['0:00:02.769', '0:00:07.969']]"
k2CKBjwbRu4_tail,https://www.youtube.com/watch?v=k2CKBjwbRu4,"[['0:00:14.786', '0:00:19.986']]",['Two men are sitting in a news studio and discussing how to get rid of bed bugs.'],[0.452392578125],['desirable'],"[[['0:00:00.000', '0:00:06.339'], ['0:00:06.373', '0:00:09.275'], ['0:00:09.309', '0:00:17.183']]]","[['0:00:14.786', '0:00:19.986']]"
kDpsbnt6KpE_head,https://www.youtube.com/watch?v=kDpsbnt6KpE,"[['0:00:06.000', '0:00:11.200']]","['A man is holding an acoustic guitar and demonstrating how to use a ""short cut capo"" to play easy guitar chords.']",[0.46923828125],['desirable'],"[[['0:00:00.000', '0:00:48.033']]]","[['0:00:06.000', '0:00:11.200']]"
kDpsbnt6KpE_tail,https://www.youtube.com/watch?v=kDpsbnt6KpE,"[['0:00:48.800', '0:00:54.000']]","['A man is holding an acoustic guitar and demonstrating how to use a ""short cut capo"" to play easy guitar chords.']",[0.46923828125],['desirable'],"[[['0:00:00.000', '0:00:48.033']]]","[['0:00:48.800', '0:00:54.000']]"
kHGz6zAdTQE_head,https://www.youtube.com/watch?v=kHGz6zAdTQE,"[['0:00:16.983', '0:00:22.183']]","[""A woman is sitting at a table with a fireplace in the background, and she's making a video tutorial on how to make jewelry.""]",[0.4638671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:16.983', '0:00:22.183']]"
kHGz6zAdTQE_tail,https://www.youtube.com/watch?v=kHGz6zAdTQE,"[['0:00:59.831', '0:01:05.031']]","[""A woman is sitting at a table with a fireplace in the background, and she's making a video tutorial on how to make jewelry.""]",[0.4638671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:59.831', '0:01:05.031']]"
kOVqnw_WkwM_head,https://www.youtube.com/watch?v=kOVqnw_WkwM,"[['0:00:05.972', '0:00:11.172']]",['A person is demonstrating how to use a wahl 5 star razor edger without the need for taking the blade and putting it against a mirror.'],[0.4677734375],['desirable'],"[[['0:00:00.000', '0:00:48.048']]]","[['0:00:05.972', '0:00:11.172']]"
kOVqnw_WkwM_tail,https://www.youtube.com/watch?v=kOVqnw_WkwM,"[['0:00:48.820', '0:00:54.020']]",['A person is demonstrating how to use a wahl 5 star razor edger without the need for taking the blade and putting it against a mirror.'],[0.4677734375],['desirable'],"[[['0:00:00.000', '0:00:48.048']]]","[['0:00:48.820', '0:00:54.020']]"
kRvNY1n0sus_head,https://www.youtube.com/watch?v=kRvNY1n0sus,"[['0:00:08.008', '0:00:13.208']]",['The user is using a sewing machine to demonstrate how to set it for free motion quilting.'],[0.44921875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:08.008', '0:00:13.208']]"
kRvNY1n0sus_tail,https://www.youtube.com/watch?v=kRvNY1n0sus,"[['0:00:50.856', '0:00:56.056']]",['The user is using a sewing machine to demonstrate how to set it for free motion quilting.'],[0.44921875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:50.856', '0:00:56.056']]"
kXLa0VUfL20_head,https://www.youtube.com/watch?v=kXLa0VUfL20,"[['0:00:09.609', '0:00:14.809']]",['The person is demonstrating how to make a math word have a right corner that is a 90-degree corner by folding out a piece of a map word from a pile.'],[0.434326171875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:09.609', '0:00:14.809']]"
