videoID,url,timestamp,caption,matching_score,desirable_filtering,shot_boundary_detection,timestamp_raw
vNayOY2ai2I_tail,https://www.youtube.com/watch?v=vNayOY2ai2I,"[['0:00:48.820', '0:00:54.020']]",['The inside of a minecraft building.'],[0.455810546875],['desirable'],"[[['0:00:00.000', '0:00:32.799'], ['0:00:32.832', '0:00:35.769'], ['0:00:35.802', '0:00:43.743'], ['0:00:43.777', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
vOEwqVpEY-M_head,https://www.youtube.com/watch?v=vOEwqVpEY-M,"[['0:00:05.972', '0:00:11.172']]",['A woman mixing ingredients in a blender on a counter.'],[0.451171875],['desirable'],"[[['0:00:00.000', '0:00:10.844'], ['0:00:10.910', '0:00:16.816'], ['0:00:16.883', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
vOEwqVpEY-M_tail,https://www.youtube.com/watch?v=vOEwqVpEY-M,"[['0:00:48.820', '0:00:54.020']]",['A woman mixing ingredients in a blender on a counter.'],[0.451171875],['desirable'],"[[['0:00:00.000', '0:00:10.844'], ['0:00:10.910', '0:00:16.816'], ['0:00:16.883', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
vT8jMVjt-NM_head,https://www.youtube.com/watch?v=vT8jMVjt-NM,"[['0:00:05.972', '0:00:11.172']]","['The user is playing a game called ""minecraft"" on his computer, and he is exploring different areas of the game.']",[0.4755859375],['desirable'],"[[['0:00:00.000', '0:00:09.776'], ['0:00:09.809', '0:00:39.005'], ['0:00:39.039', '0:00:41.741'], ['0:00:41.775', '0:00:45.745'], ['0:00:45.779', '0:00:46.646'], ['0:00:46.679', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
vT8jMVjt-NM_tail,https://www.youtube.com/watch?v=vT8jMVjt-NM,"[['0:00:48.820', '0:00:54.020']]","['The user is playing a game called ""minecraft"" on his computer, and he is exploring different areas of the game.']",[0.4755859375],['desirable'],"[[['0:00:00.000', '0:00:09.776'], ['0:00:09.809', '0:00:39.005'], ['0:00:39.039', '0:00:41.741'], ['0:00:41.775', '0:00:45.745'], ['0:00:45.779', '0:00:46.646'], ['0:00:46.679', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
vWkCVTXgUAQ_head,https://www.youtube.com/watch?v=vWkCVTXgUAQ,"[['0:00:24.000', '0:00:29.200']]",['A man mixing ingredients in a blender on a table.'],[0.447998046875],['desirable'],"[[['0:00:00.000', '0:00:03.040'], ['0:00:03.080', '0:00:47.960']]]","[['0:00:24.000', '0:00:29.200']]"
vWkCVTXgUAQ_tail,https://www.youtube.com/watch?v=vWkCVTXgUAQ,"[['0:01:06.800', '0:01:12.000']]",['A man mixing ingredients in a blender on a table.'],[0.447998046875],['desirable'],"[[['0:00:00.000', '0:00:03.040'], ['0:00:03.080', '0:00:47.960']]]","[['0:01:06.800', '0:01:12.000']]"
vbhboL9q9bM_head,https://www.youtube.com/watch?v=vbhboL9q9bM,"[['0:00:06.000', '0:00:11.200']]","['The user is playing a game called ""minecraft"" on a computer screen, and there are various objects in the game such as buildings, grass, and trees.']",[0.468505859375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
vbhboL9q9bM_tail,https://www.youtube.com/watch?v=vbhboL9q9bM,"[['0:00:48.800', '0:00:54.000']]","['The user is playing a game called ""minecraft"" on a computer screen, and there are various objects in the game such as buildings, grass, and trees.']",[0.468505859375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
vbmNoIUK4CE_head,https://www.youtube.com/watch?v=vbmNoIUK4CE,"[['0:00:12.779', '0:00:17.979']]",['The player is mining for diamonds in a minecraft game.'],[0.447265625],['desirable'],"[[['0:00:00.000', '0:00:31.164'], ['0:00:31.197', '0:00:32.799'], ['0:00:32.832', '0:00:37.203'], ['0:00:37.237', '0:00:48.014']]]","[['0:00:12.779', '0:00:17.979']]"
vbmNoIUK4CE_tail,https://www.youtube.com/watch?v=vbmNoIUK4CE,"[['0:00:55.627', '0:01:00.827']]",['The player is mining for diamonds in a minecraft game.'],[0.447265625],['desirable'],"[[['0:00:00.000', '0:00:31.164'], ['0:00:31.197', '0:00:32.799'], ['0:00:32.832', '0:00:37.203'], ['0:00:37.237', '0:00:48.014']]]","[['0:00:55.627', '0:01:00.827']]"
veDAcUcTCvs_head,https://www.youtube.com/watch?v=veDAcUcTCvs,"[['0:00:05.972', '0:00:11.172']]",['The player is playing a video game called minecraft in which they are exploring a desert and encountering various obstacles.'],[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:25.191'], ['0:00:25.225', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
veDAcUcTCvs_tail,https://www.youtube.com/watch?v=veDAcUcTCvs,"[['0:00:48.820', '0:00:54.020']]",['The player is playing a video game called minecraft in which they are exploring a desert and encountering various obstacles.'],[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:25.191'], ['0:00:25.225', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
vhJuNJYtwo4_head,https://www.youtube.com/watch?v=vhJuNJYtwo4,"[['0:00:05.972', '0:00:11.172']]",['A room in a minecraft game.'],[0.457275390625],['desirable'],"[[['0:00:00.000', '0:00:26.159'], ['0:00:26.192', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
vhJuNJYtwo4_tail,https://www.youtube.com/watch?v=vhJuNJYtwo4,"[['0:00:48.820', '0:00:54.020']]",['A room in a minecraft game.'],[0.457275390625],['desirable'],"[[['0:00:00.000', '0:00:26.159'], ['0:00:26.192', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
vkOCwY218W8_head,https://www.youtube.com/watch?v=vkOCwY218W8,"[['0:00:06.000', '0:00:11.200']]",['A grassy field in minecraft.'],[0.45361328125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
vkOCwY218W8_tail,https://www.youtube.com/watch?v=vkOCwY218W8,"[['0:00:48.800', '0:00:54.000']]",['A grassy field in minecraft.'],[0.45361328125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
von63tv_ZiE_head,https://www.youtube.com/watch?v=von63tv_ZiE,"[['0:00:05.972', '0:00:11.172']]",['A person is pouring red liquid into a glass from a blender on a counter.'],[0.428466796875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
von63tv_ZiE_tail,https://www.youtube.com/watch?v=von63tv_ZiE,"[['0:00:48.820', '0:00:54.020']]",['A person is pouring red liquid into a glass from a blender on a counter.'],[0.428466796875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
vy7FEDRnQf0_head,https://www.youtube.com/watch?v=vy7FEDRnQf0,"[['0:00:05.972', '0:00:11.172']]",['The speaker is playing a video game called minecraft.'],[0.45751953125],['desirable'],"[[['0:00:00.000', '0:00:17.550'], ['0:00:17.584', '0:00:26.493'], ['0:00:26.559', '0:00:43.710'], ['0:00:43.743', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
vy7FEDRnQf0_tail,https://www.youtube.com/watch?v=vy7FEDRnQf0,"[['0:00:48.820', '0:00:54.020']]",['The speaker is playing a video game called minecraft.'],[0.45751953125],['desirable'],"[[['0:00:00.000', '0:00:17.550'], ['0:00:17.584', '0:00:26.493'], ['0:00:26.559', '0:00:43.710'], ['0:00:43.743', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
vyFwIqLtOEA_head,https://www.youtube.com/watch?v=vyFwIqLtOEA,"[['0:00:15.081', '0:00:20.281']]",['The player is in a minecraft game and they are mining a block of stone.'],[0.459228515625],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:15.081', '0:00:20.281']]"
vyFwIqLtOEA_tail,https://www.youtube.com/watch?v=vyFwIqLtOEA,"[['0:00:57.929', '0:01:03.129']]",['The player is in a minecraft game and they are mining a block of stone.'],[0.459228515625],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:57.929', '0:01:03.129']]"
w-Nq11JiUS0_head,https://www.youtube.com/watch?v=w-Nq11JiUS0,"[['0:00:10.944', '0:00:16.144']]",['A man in a red apron mixing something in a blender.'],[0.47900390625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:10.944', '0:00:16.144']]"
w-Nq11JiUS0_tail,https://www.youtube.com/watch?v=w-Nq11JiUS0,"[['0:00:53.792', '0:00:58.992']]",['A man in a red apron mixing something in a blender.'],[0.47900390625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:53.792', '0:00:58.992']]"
w-v7R_xK8xA_head,https://www.youtube.com/watch?v=w-v7R_xK8xA,"[['0:00:06.000', '0:00:11.200']]",['The player is in a minecraft game and they are building a dock on a lake.'],[0.48095703125],['desirable'],"[[['0:00:00.000', '0:00:07.266'], ['0:00:07.333', '0:00:37.466'], ['0:00:37.533', '0:00:47.933']]]","[['0:00:06.000', '0:00:11.200']]"
w-v7R_xK8xA_tail,https://www.youtube.com/watch?v=w-v7R_xK8xA,"[['0:00:48.800', '0:00:54.000']]",['The player is in a minecraft game and they are building a dock on a lake.'],[0.48095703125],['desirable'],"[[['0:00:00.000', '0:00:07.266'], ['0:00:07.333', '0:00:37.466'], ['0:00:37.533', '0:00:47.933']]]","[['0:00:48.800', '0:00:54.000']]"
w6mqS8GIk50_head,https://www.youtube.com/watch?v=w6mqS8GIk50,"[['0:00:12.045', '0:00:17.245']]",['The player is in a minecraft game and is mining for resources.'],[0.461181640625],['desirable'],"[[['0:00:00.000', '0:00:37.470']]]","[['0:00:12.045', '0:00:17.245']]"
w6mqS8GIk50_tail,https://www.youtube.com/watch?v=w6mqS8GIk50,"[['0:00:44.316', '0:00:49.516']]",['The player is in a minecraft game and is mining for resources.'],[0.461181640625],['desirable'],"[[['0:00:00.000', '0:00:37.470']]]","[['0:00:44.316', '0:00:49.516']]"
wATJZqf_RbQ_head,https://www.youtube.com/watch?v=wATJZqf_RbQ,"[['0:00:05.939', '0:00:11.139']]",['A building in a minecraft game.'],[0.462158203125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:19.886'], ['0:00:19.953', '0:00:48.114']]]","[['0:00:05.939', '0:00:11.139']]"
wATJZqf_RbQ_tail,https://www.youtube.com/watch?v=wATJZqf_RbQ,"[['0:00:48.854', '0:00:54.054']]",['A building in a minecraft game.'],[0.462158203125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:19.886'], ['0:00:19.953', '0:00:48.114']]]","[['0:00:48.854', '0:00:54.054']]"
wC3ZCPINmoI_head,https://www.youtube.com/watch?v=wC3ZCPINmoI,"[['0:00:05.972', '0:00:11.172']]",['The player is walking through a corridor in a minecraft game.'],[0.46923828125],['desirable'],"[[['0:00:00.000', '0:00:06.106'], ['0:00:06.139', '0:00:18.651'], ['0:00:18.685', '0:00:24.824'], ['0:00:24.858', '0:00:28.194'], ['0:00:28.228', '0:00:32.799'], ['0:00:32.832', '0:00:42.709'], ['0:00:42.742', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
wC3ZCPINmoI_tail,https://www.youtube.com/watch?v=wC3ZCPINmoI,"[['0:00:48.820', '0:00:54.020']]",['The player is walking through a corridor in a minecraft game.'],[0.46923828125],['desirable'],"[[['0:00:00.000', '0:00:06.106'], ['0:00:06.139', '0:00:18.651'], ['0:00:18.685', '0:00:24.824'], ['0:00:24.858', '0:00:28.194'], ['0:00:28.228', '0:00:32.799'], ['0:00:32.832', '0:00:42.709'], ['0:00:42.742', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
wCTeJSFko48_head,https://www.youtube.com/watch?v=wCTeJSFko48,"[['0:00:06.000', '0:00:11.200']]",['A screenshot from a minecraft game.'],[0.438720703125],['desirable'],"[[['0:00:00.000', '0:00:26.120'], ['0:00:26.160', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
wCTeJSFko48_tail,https://www.youtube.com/watch?v=wCTeJSFko48,"[['0:00:48.800', '0:00:54.000']]",['A screenshot from a minecraft game.'],[0.438720703125],['desirable'],"[[['0:00:00.000', '0:00:26.120'], ['0:00:26.160', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
wLHEvCwt_w4_head,https://www.youtube.com/watch?v=wLHEvCwt_w4,"[['0:00:05.972', '0:00:11.172']]",['A screen shot of a minecraft game.'],[0.45751953125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
wLHEvCwt_w4_tail,https://www.youtube.com/watch?v=wLHEvCwt_w4,"[['0:00:48.820', '0:00:54.020']]",['A screen shot of a minecraft game.'],[0.45751953125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
wRBzxwtcYf8_head,https://www.youtube.com/watch?v=wRBzxwtcYf8,"[['0:00:04.579', '0:00:09.779']]",['The high school students are giving back to their community by volunteering at a local elementary school.'],[0.410400390625],['desirable'],"[[['0:00:00.000', '0:00:00.668'], ['0:00:00.701', '0:00:04.545'], ['0:00:04.579', '0:00:07.754'], ['0:00:07.788', '0:00:10.128'], ['0:00:10.161', '0:00:10.529']]]","[['0:00:04.579', '0:00:09.779']]"
wRBzxwtcYf8_tail,https://www.youtube.com/watch?v=wRBzxwtcYf8,"[['0:00:09.942', '0:00:15.142']]",['The high school students are giving back to their community by volunteering at a local elementary school.'],[0.410400390625],['desirable'],"[[['0:00:00.000', '0:00:00.668'], ['0:00:00.701', '0:00:04.545'], ['0:00:04.579', '0:00:07.754'], ['0:00:07.788', '0:00:10.128'], ['0:00:10.161', '0:00:10.529']]]","[['0:00:09.942', '0:00:15.142']]"
wSyyTHL8CyY_head,https://www.youtube.com/watch?v=wSyyTHL8CyY,"[['0:00:05.972', '0:00:11.172']]",['A woman standing next to a blender on a counter.'],[0.428955078125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
wSyyTHL8CyY_tail,https://www.youtube.com/watch?v=wSyyTHL8CyY,"[['0:00:48.820', '0:00:54.020']]",['A woman standing next to a blender on a counter.'],[0.428955078125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
wWiJyDQBBvU_head,https://www.youtube.com/watch?v=wWiJyDQBBvU,"[['0:00:05.964', '0:00:11.164']]",['A man is sitting at a white table with a blender and various fruits and vegetables on the table in front of him.'],[0.444091796875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:05.964', '0:00:11.164']]"
wWiJyDQBBvU_tail,https://www.youtube.com/watch?v=wWiJyDQBBvU,"[['0:00:48.812', '0:00:54.012']]",['A man is sitting at a white table with a blender and various fruits and vegetables on the table in front of him.'],[0.444091796875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:48.812', '0:00:54.012']]"
wXlgan6FpJg_head,https://www.youtube.com/watch?v=wXlgan6FpJg,"[['0:00:19.766', '0:00:24.966']]",['A skeleton is laying on a bed in a minecraft room.'],[0.448486328125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:19.766', '0:00:24.966']]"
wXlgan6FpJg_tail,https://www.youtube.com/watch?v=wXlgan6FpJg,"[['0:01:02.566', '0:01:07.766']]",['A skeleton is laying on a bed in a minecraft room.'],[0.448486328125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:01:02.566', '0:01:07.766']]"
wXpFIhSEFPo_head,https://www.youtube.com/watch?v=wXpFIhSEFPo,"[['0:00:06.000', '0:00:11.200']]",['A large structure in a minecraft game.'],[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:47.980']]]","[['0:00:06.000', '0:00:11.200']]"
wXpFIhSEFPo_tail,https://www.youtube.com/watch?v=wXpFIhSEFPo,"[['0:00:48.800', '0:00:54.000']]",['A large structure in a minecraft game.'],[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:47.980']]]","[['0:00:48.800', '0:00:54.000']]"
wXrgi0kObb0_head,https://www.youtube.com/watch?v=wXrgi0kObb0,"[['0:00:05.972', '0:00:11.172']]",['A minecraft tree in the snow.'],[0.460693359375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
wXrgi0kObb0_tail,https://www.youtube.com/watch?v=wXrgi0kObb0,"[['0:00:48.820', '0:00:54.020']]",['A minecraft tree in the snow.'],[0.460693359375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
wanFUWkA2Gc_head,https://www.youtube.com/watch?v=wanFUWkA2Gc,"[['0:00:05.972', '0:00:11.172']]",['The inside of a minecraft tunnel.'],[0.458740234375],['desirable'],"[[['0:00:00.000', '0:00:10.310'], ['0:00:10.343', '0:00:28.561'], ['0:00:28.595', '0:00:30.530'], ['0:00:30.563', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
wanFUWkA2Gc_tail,https://www.youtube.com/watch?v=wanFUWkA2Gc,"[['0:00:48.820', '0:00:54.020']]",['The inside of a minecraft tunnel.'],[0.458740234375],['desirable'],"[[['0:00:00.000', '0:00:10.310'], ['0:00:10.343', '0:00:28.561'], ['0:00:28.595', '0:00:30.530'], ['0:00:30.563', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
wgC6Z3bJw5o_head,https://www.youtube.com/watch?v=wgC6Z3bJw5o,"[['0:00:09.666', '0:00:14.866']]",['A minecraft map with signs on it.'],[0.4501953125],['desirable'],"[[['0:00:00.000', '0:00:44.166'], ['0:00:44.200', '0:00:47.966']]]","[['0:00:09.666', '0:00:14.866']]"
wgC6Z3bJw5o_tail,https://www.youtube.com/watch?v=wgC6Z3bJw5o,"[['0:00:52.466', '0:00:57.666']]",['A minecraft map with signs on it.'],[0.4501953125],['desirable'],"[[['0:00:00.000', '0:00:44.166'], ['0:00:44.200', '0:00:47.966']]]","[['0:00:52.466', '0:00:57.666']]"
wgUAlwwBO1I_head,https://www.youtube.com/watch?v=wgUAlwwBO1I,"[['0:00:06.000', '0:00:11.200']]",['The player is walking through an underground tunnel in a minecraft game.'],[0.46337890625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
wgUAlwwBO1I_tail,https://www.youtube.com/watch?v=wgUAlwwBO1I,"[['0:00:48.800', '0:00:54.000']]",['The player is walking through an underground tunnel in a minecraft game.'],[0.46337890625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
wggm-O6ckrM_head,https://www.youtube.com/watch?v=wggm-O6ckrM,"[['0:00:02.600', '0:00:07.800']]",['The player is in a minecraft underground room with various blocks and items.'],[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:18.866'], ['0:00:18.900', '0:00:20.933']]]","[['0:00:02.600', '0:00:07.800']]"
wggm-O6ckrM_tail,https://www.youtube.com/watch?v=wggm-O6ckrM,"[['0:00:18.366', '0:00:23.566']]",['The player is in a minecraft underground room with various blocks and items.'],[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:18.866'], ['0:00:18.900', '0:00:20.933']]]","[['0:00:18.366', '0:00:23.566']]"
wkKYFxO8sKI_head,https://www.youtube.com/watch?v=wkKYFxO8sKI,"[['0:00:05.972', '0:00:11.172']]",['A young woman is holding a blender in her hands.'],[0.43212890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
wkKYFxO8sKI_tail,https://www.youtube.com/watch?v=wkKYFxO8sKI,"[['0:00:48.820', '0:00:54.020']]",['A young woman is holding a blender in her hands.'],[0.43212890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
wlndXdiTbUs_head,https://www.youtube.com/watch?v=wlndXdiTbUs,"[['0:00:04.983', '0:00:10.183']]",['A screen shot of a minecraft game.'],[0.437255859375],['desirable'],"[[['0:00:00.000', '0:00:39.966']]]","[['0:00:04.983', '0:00:10.183']]"
wlndXdiTbUs_tail,https://www.youtube.com/watch?v=wlndXdiTbUs,"[['0:00:39.766', '0:00:44.966']]",['A screen shot of a minecraft game.'],[0.437255859375],['desirable'],"[[['0:00:00.000', '0:00:39.966']]]","[['0:00:39.766', '0:00:44.966']]"
wlrd-WrDR0w_head,https://www.youtube.com/watch?v=wlrd-WrDR0w,"[['0:00:06.000', '0:00:11.200']]",['A minecraft game with blood on the ground.'],[0.46533203125],['desirable'],"[[['0:00:00.000', '0:00:15.266'], ['0:00:15.300', '0:00:15.966'], ['0:00:16.000', '0:00:20.733'], ['0:00:20.766', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
wlrd-WrDR0w_tail,https://www.youtube.com/watch?v=wlrd-WrDR0w,"[['0:00:48.800', '0:00:54.000']]",['A minecraft game with blood on the ground.'],[0.46533203125],['desirable'],"[[['0:00:00.000', '0:00:15.266'], ['0:00:15.300', '0:00:15.966'], ['0:00:16.000', '0:00:20.733'], ['0:00:20.766', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
wo2mpVYvBWo_head,https://www.youtube.com/watch?v=wo2mpVYvBWo,"[['0:00:10.410', '0:00:15.610']]",['A blender filled with a brown liquid on a counter.'],[0.39208984375],['desirable'],"[[['0:00:00.000', '0:00:19.919'], ['0:00:19.986', '0:00:31.698'], ['0:00:31.731', '0:00:32.165'], ['0:00:32.232', '0:00:43.743']]]","[['0:00:10.410', '0:00:15.610']]"
wo2mpVYvBWo_tail,https://www.youtube.com/watch?v=wo2mpVYvBWo,"[['0:00:48.987', '0:00:54.187']]",['A blender filled with a brown liquid on a counter.'],[0.39208984375],['desirable'],"[[['0:00:00.000', '0:00:19.919'], ['0:00:19.986', '0:00:31.698'], ['0:00:31.731', '0:00:32.165'], ['0:00:32.232', '0:00:43.743']]]","[['0:00:48.987', '0:00:54.187']]"
wpmNUUJjPfk_head,https://www.youtube.com/watch?v=wpmNUUJjPfk,"[['0:00:05.972', '0:00:11.172']]",['A fire in a minecraft game.'],[0.45654296875],['desirable'],"[[['0:00:00.000', '0:00:02.569'], ['0:00:02.602', '0:00:03.603'], ['0:00:03.636', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
wpmNUUJjPfk_tail,https://www.youtube.com/watch?v=wpmNUUJjPfk,"[['0:00:48.820', '0:00:54.020']]",['A fire in a minecraft game.'],[0.45654296875],['desirable'],"[[['0:00:00.000', '0:00:02.569'], ['0:00:02.602', '0:00:03.603'], ['0:00:03.636', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
wqlxfM3YUIo_head,https://www.youtube.com/watch?v=wqlxfM3YUIo,"[['0:00:06.000', '0:00:11.200']]",['Two tablets with a minecraft game on them.'],[0.444580078125],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
wqlxfM3YUIo_tail,https://www.youtube.com/watch?v=wqlxfM3YUIo,"[['0:00:48.800', '0:00:54.000']]",['Two tablets with a minecraft game on them.'],[0.444580078125],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
wqq8x2Jw014_head,https://www.youtube.com/watch?v=wqq8x2Jw014,"[['0:00:05.972', '0:00:11.172']]",['A woman in an apron holding a blender.'],[0.453857421875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
wqq8x2Jw014_tail,https://www.youtube.com/watch?v=wqq8x2Jw014,"[['0:00:48.820', '0:00:54.020']]",['A woman in an apron holding a blender.'],[0.453857421875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
wrJ9ZZ3gFwU_head,https://www.youtube.com/watch?v=wrJ9ZZ3gFwU,"[['0:00:05.972', '0:00:11.172']]",['A person using a blender on a counter top.'],[0.421142578125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
wrJ9ZZ3gFwU_tail,https://www.youtube.com/watch?v=wrJ9ZZ3gFwU,"[['0:00:48.820', '0:00:54.020']]",['A person using a blender on a counter top.'],[0.421142578125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
wuIi_3PRTtc_head,https://www.youtube.com/watch?v=wuIi_3PRTtc,"[['0:00:05.964', '0:00:11.164']]",['The player is in a minecraft game and is mining for resources.'],[0.4658203125],['desirable'],"[[['0:00:00.000', '0:00:40.582'], ['0:00:40.623', '0:00:41.666'], ['0:00:41.708', '0:00:48.006']]]","[['0:00:05.964', '0:00:11.164']]"
wuIi_3PRTtc_tail,https://www.youtube.com/watch?v=wuIi_3PRTtc,"[['0:00:48.812', '0:00:54.012']]",['The player is in a minecraft game and is mining for resources.'],[0.4658203125],['desirable'],"[[['0:00:00.000', '0:00:40.582'], ['0:00:40.623', '0:00:41.666'], ['0:00:41.708', '0:00:48.006']]]","[['0:00:48.812', '0:00:54.012']]"
wy7OAPYgNH4_head,https://www.youtube.com/watch?v=wy7OAPYgNH4,"[['0:00:06.000', '0:00:11.200']]",['A person is mixing ingredients in a blender.'],[0.439697265625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
wy7OAPYgNH4_tail,https://www.youtube.com/watch?v=wy7OAPYgNH4,"[['0:00:48.800', '0:00:54.000']]",['A person is mixing ingredients in a blender.'],[0.439697265625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
wzrXxay2RYM_head,https://www.youtube.com/watch?v=wzrXxay2RYM,"[['0:00:19.894', '0:00:25.094']]",['A minecraft character standing on a wooden deck.'],[0.470947265625],['desirable'],"[[['0:00:00.000', '0:00:06.840'], ['0:00:06.881', '0:00:15.724'], ['0:00:15.765', '0:00:24.566']]]","[['0:00:19.894', '0:00:25.094']]"
wzrXxay2RYM_tail,https://www.youtube.com/watch?v=wzrXxay2RYM,"[['0:00:39.302', '0:00:44.502']]",['A minecraft character standing on a wooden deck.'],[0.470947265625],['desirable'],"[[['0:00:00.000', '0:00:06.840'], ['0:00:06.881', '0:00:15.724'], ['0:00:15.765', '0:00:24.566']]]","[['0:00:39.302', '0:00:44.502']]"
x1YumSjRKno_head,https://www.youtube.com/watch?v=x1YumSjRKno,"[['0:00:05.972', '0:00:11.172']]",['A minecraft video game with a bunch of boxes on the ground.'],[0.470703125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
x1YumSjRKno_tail,https://www.youtube.com/watch?v=x1YumSjRKno,"[['0:00:48.820', '0:00:54.020']]",['A minecraft video game with a bunch of boxes on the ground.'],[0.470703125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
x3IZLAlpPIs_head,https://www.youtube.com/watch?v=x3IZLAlpPIs,"[['0:00:05.972', '0:00:11.172']]",['A man is using a magic bullet blender to make smoothies.'],[0.454345703125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
x3IZLAlpPIs_tail,https://www.youtube.com/watch?v=x3IZLAlpPIs,"[['0:00:48.820', '0:00:54.020']]",['A man is using a magic bullet blender to make smoothies.'],[0.454345703125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
